srno,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerId,Country,InvoiceTimestamp,UUID
35,536370,22629,SPACEBOY LUNCH BOX,24,2010-12-01T00:00:00.000-08:00,1.95,"",France,2010-12-01T08:45:00.000-08:00,42c84c95-3980-48dc-a8a1-82e13edf7d18
36,536370,22659,LUNCH BOX I LOVE LONDON,24,2010-12-01T00:00:00.000-08:00,1.95,"",France,2010-12-01T08:45:00.000-08:00,414ef582-31e1-4dc0-a870-589f480169d7
37,536370,22631,CIRCUS PARADE LUNCH BOX,24,2010-12-01T00:00:00.000-08:00,1.95,"",France,2010-12-01T08:45:00.000-08:00,c01144b0-dc44-4e9c-9070-4219368f2dac
38,536370,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2010-12-01T00:00:00.000-08:00,0.85,"",France,2010-12-01T08:45:00.000-08:00,3c67a31b-1d78-4a2f-b8fe-341542564c97
39,536370,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-12-01T00:00:00.000-08:00,1.65,"",France,2010-12-01T08:45:00.000-08:00,ce147628-7d74-4f69-a664-0e107d9e008a
40,536370,22900,SET 2 TEA TOWELS I LOVE LONDON,24,2010-12-01T00:00:00.000-08:00,2.95,"",France,2010-12-01T08:45:00.000-08:00,97a9788b-a2d9-4a1e-b106-04c99c0b87d2
41,536370,21913,VINTAGE SEASIDE JIGSAW PUZZLES,12,2010-12-01T00:00:00.000-08:00,3.75,"",France,2010-12-01T08:45:00.000-08:00,ca50d48c-a527-4fef-a96c-7bbd7d5f4957
42,536370,22540,MINI JIGSAW CIRCUS PARADE,24,2010-12-01T00:00:00.000-08:00,0.42,"",France,2010-12-01T08:45:00.000-08:00,054db3ac-3627-4660-bc07-fd8e2760ff99
43,536370,22544,MINI JIGSAW SPACEBOY,24,2010-12-01T00:00:00.000-08:00,0.42,"",France,2010-12-01T08:45:00.000-08:00,0c3aea9d-8ac1-4e54-af70-7c7c4b59b15e
44,536370,22492,MINI PAINT SET VINTAGE,36,2010-12-01T00:00:00.000-08:00,0.65,"",France,2010-12-01T08:45:00.000-08:00,ddc2c8dd-2bf6-4032-8b33-5dc685b508a1
45,536370,"",POSTAGE,3,2010-12-01T00:00:00.000-08:00,18.0,"",France,2010-12-01T08:45:00.000-08:00,1445ca9b-b536-4f53-99ea-81f8074a1ad3
46,536371,22086,PAPER CHAIN KIT 50'S CHRISTMAS,80,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:00:00.000-08:00,8cbfbd71-c152-4f93-8092-28eb2219b8a5
47,536372,22632,HAND WARMER RED POLKA DOT,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:01:00.000-08:00,094ccd57-7c30-49ad-946b-f49ec53ebed0
48,536372,22633,HAND WARMER UNION JACK,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:01:00.000-08:00,c0ed5cb6-086b-432b-8101-978069dd0329
49,536373,"",WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:02:00.000-08:00,51541ff0-8e94-4039-8fa9-8930dbc95ac2
50,536373,71053,WHITE METAL LANTERN,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:02:00.000-08:00,7f760202-f4d4-4d96-8d0f-14f55300d650
51,536373,"",CREAM CUPID HEARTS COAT HANGER,8,2010-12-01T00:00:00.000-08:00,2.75,"",United Kingdom,2010-12-01T09:02:00.000-08:00,2d1fbe29-1bf9-42b2-b654-8cbc93b1fe48
52,536373,20679,EDWARDIAN PARASOL RED,6,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:02:00.000-08:00,6f1eaf87-76d5-40d3-a707-15937a9ff9e1
53,536373,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,fbc10909-85f1-4c56-8754-557bcb7dd11b
54,536373,21871,SAVE THE PLANET MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,3ca913b3-16c1-46b3-9c5a-2911aacf1307
55,536373,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,3c49cf48-35a6-4396-965e-fbe255c2c544
56,536373,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,80d76ea2-0760-46a9-a5d2-34d1e59def60
57,536373,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:02:00.000-08:00,8c579465-f4de-4a74-9d00-a5410ab74c8c
58,536373,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01T00:00:00.000-08:00,6.95,"",United Kingdom,2010-12-01T09:02:00.000-08:00,832928d5-ea53-4e5f-a6e3-8dfc2e365548
59,536373,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:02:00.000-08:00,ac29b95f-1e48-47c7-8358-9e751a869920
60,536373,"",WOODEN FRAME ANTIQUE WHITE,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:02:00.000-08:00,6e5a05f7-4b94-47b3-b747-fe6609fbd487
61,536373,"",KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:02:00.000-08:00,5d580fbf-f9db-4d1c-a416-7ceacaa87969
62,536373,"",RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:02:00.000-08:00,c5835eb9-a936-444a-a47f-0445425247ce
63,536373,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01T00:00:00.000-08:00,7.65,"",United Kingdom,2010-12-01T09:02:00.000-08:00,de8d7ae0-3bb1-44f5-bb12-9aecdbfb5b1a
64,536373,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T09:02:00.000-08:00,633743f0-b910-4da3-9a35-7dc217fdf7b4
65,536374,21258,VICTORIAN SEWING BOX LARGE,32,2010-12-01T00:00:00.000-08:00,10.95,"",United Kingdom,2010-12-01T09:09:00.000-08:00,753e4d33-b91f-4002-ad8e-e1a68b25e645
66,536375,"",WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:32:00.000-08:00,6cc6a606-7a6e-4793-a5aa-c6e36cc08405
67,536375,71053,WHITE METAL LANTERN,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:32:00.000-08:00,d1cc07df-8460-4516-8856-55d30ed6767c
68,536375,"",CREAM CUPID HEARTS COAT HANGER,8,2010-12-01T00:00:00.000-08:00,2.75,"",United Kingdom,2010-12-01T09:32:00.000-08:00,10391b74-5285-4392-b177-4e9debf1f648
69,536375,20679,EDWARDIAN PARASOL RED,6,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:32:00.000-08:00,0904bef2-04da-4b43-8ba4-4ba94a4bba8b
70,536375,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,55d6d35f-220e-492b-becc-e35dc583a7de
71,536375,21871,SAVE THE PLANET MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,1a7a0a9a-40cd-4392-beab-7df71e0d39ec
72,536375,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,c9e6a2f3-a03c-4468-87fa-050ab80e0cc9
73,536375,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,96199484-8766-4fbe-a38f-21389742e4d5
74,536375,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:32:00.000-08:00,8b13ed4d-8873-4b74-93f5-a73f1491173e
75,536375,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01T00:00:00.000-08:00,6.95,"",United Kingdom,2010-12-01T09:32:00.000-08:00,bfccd430-c86a-4f7c-9d06-b7b7f0f56450
76,536375,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:32:00.000-08:00,6e6e2903-b320-4ce6-a0f7-6d0b17125d43
77,536375,"",WOODEN FRAME ANTIQUE WHITE,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:32:00.000-08:00,384445b5-186f-4045-b08c-8052e53563aa
78,536375,"",KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:32:00.000-08:00,68e86d7d-235f-4063-b4dd-f4fae3774dec
79,536375,"",RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:32:00.000-08:00,31bb5db1-e4e5-4023-8730-4c1308ef948d
80,536375,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01T00:00:00.000-08:00,7.65,"",United Kingdom,2010-12-01T09:32:00.000-08:00,4b43c5c4-7129-4a3d-800a-496e0548718f
81,536375,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T09:32:00.000-08:00,11406d93-0763-4e74-bb51-ae9aecd031e3
82,536376,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,2010-12-01T00:00:00.000-08:00,3.45,"",United Kingdom,2010-12-01T09:32:00.000-08:00,89b31821-1029-4cd5-99c0-bf6a0daa4be5
83,536376,21733,RED HANGING HEART T-LIGHT HOLDER,64,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:32:00.000-08:00,15df9bea-b51b-485f-9a08-356dca4eb129
84,536377,22632,HAND WARMER RED POLKA DOT,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:34:00.000-08:00,bd82104e-63d2-403d-ae5d-17ea9ba6a92b
85,536377,22633,HAND WARMER UNION JACK,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:34:00.000-08:00,953d2b98-e1fe-46c1-b2cc-62df9342c794
86,536378,22386,JUMBO BAG PINK POLKADOT,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,e918b35b-7825-4a34-ae92-28bfb39f3a14
87,536378,"",JUMBO  BAG BAROQUE BLACK WHITE,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,45829106-a8cd-4689-aa58-82fa3e242c7c
88,536378,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,df562207-2390-4631-8f80-147ef390fa34
89,536378,20723,STRAWBERRY CHARLOTTE BAG,10,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:37:00.000-08:00,d8b5ba63-2bfa-4e30-a6a2-8f2b5fb61db4
90,536378,"",RED 3 PIECE RETROSPOT CUTLERY SET,12,2010-12-01T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-01T09:37:00.000-08:00,7d4a73e9-dfef-47eb-b7a6-92244204663f
91,536378,"",BLUE 3 PIECE POLKADOT CUTLERY SET,6,2010-12-01T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-01T09:37:00.000-08:00,1310e4df-bfb1-46d6-8c8f-8d71e838c35a
92,536378,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:37:00.000-08:00,165cf8d0-b68a-4a71-ae52-d2a4dcc2cc3b
93,536378,20725,LUNCH BAG RED RETROSPOT,10,2010-12-01T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-01T09:37:00.000-08:00,acf260b8-f3e1-4566-927c-61ad1dee3338
94,536378,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,c94e31da-421a-4147-814d-e3b5d7e6d79b
95,536378,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,9b3182dc-5fba-419f-8d12-c2847bad701c
96,536378,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-01T00:00:00.000-08:00,0.42,"",United Kingdom,2010-12-01T09:37:00.000-08:00,1739f94c-fa49-4fdb-b086-53e1997799cc
97,536378,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-12-01T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,9a279256-5bae-4332-9f2b-9b9c661bbf75
98,536378,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-01T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,a437c249-2ac2-4559-9b6b-c98728579a0f
99,536378,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-01T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,6293f572-a3d1-457b-a2f1-2d38c167cdd1
100,536378,"",TOMATO CHARLIE+LOLA COASTER SET,6,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,e23d2526-5cd3-4c51-b066-5e018c1472e9
101,536378,"",CHARLIE & LOLA WASTEPAPER BIN FLORA,48,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:37:00.000-08:00,68697ac2-e7c7-4633-86f6-8b60eadae580
102,536378,"",RED CHARLIE+LOLA PERSONAL DOORSIGN,96,2010-12-01T00:00:00.000-08:00,0.38,"",United Kingdom,2010-12-01T09:37:00.000-08:00,3ad496c7-201a-446b-97ee-7d7510cd7e50
103,536378,21931,JUMBO STORAGE BAG SUKI,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,4d1421f7-07b7-48cf-88c5-be61b20e4c25
104,536378,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,d0c37a98-4146-4d3e-9bf6-759adde3fb59
105,536380,22961,JAM MAKING SET PRINTED,24,2010-12-01T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-01T09:41:00.000-08:00,40577a93-bcb0-43e0-9f5a-605d8f11d4be
106,536381,22139,RETROSPOT TEA SET CERAMIC 11 PC,23,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,9d065aa1-3de8-4ba5-990e-a040c79d096c
107,536381,84854,GIRLY PINK TOOL SET,5,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,06b152da-2765-43f9-b748-59553ad86a87
108,536381,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,f9485bc5-812a-4e73-92c6-1a1421c7c155
109,536381,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:41:00.000-08:00,4b413c98-d52b-4c08-bfe0-715c96f67451
110,536381,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,87977832-0e48-49a6-9a54-ffea2bec7d00
111,536381,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,24,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,51d03c14-b652-4c1e-859a-7e0a9fe85abb
112,536381,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,fdb07ad5-b43d-434a-8192-a2eb8357eebf
113,536381,71270,PHOTO CLIP LINE,1,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,0164e45f-6b47-41cc-a99b-3d64f7d44e9d
114,536381,22262,FELT EGG COSY CHICKEN,1,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:41:00.000-08:00,7e6461fc-30c0-4ad9-bcbf-6da90781efa5
115,536381,22637,PIGGY BANK RETROSPOT,1,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:41:00.000-08:00,43dfc9a0-af1b-46d9-a1b7-ede87af3e8a0
116,536381,21934,SKULL SHOULDER BAG,10,2010-12-01T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-01T09:41:00.000-08:00,629483ab-b494-482b-a7fd-8bc3582987c9
117,536381,21169,YOU'RE CONFUSING ME METAL SIGN,3,2010-12-01T00:00:00.000-08:00,1.69,"",United Kingdom,2010-12-01T09:41:00.000-08:00,5eacbc82-8f92-4617-a7d4-9ff37e695d94
118,536381,21166,COOK WITH WINE METAL SIGN,1,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,1d769685-87f7-4ff6-b923-728042b78c0e
119,536381,21175,GIN + TONIC DIET METAL SIGN,2,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:41:00.000-08:00,46b98551-b874-4828-b135-39e849a1538c
120,536381,"",YELLOW BREAKFAST CUP AND SAUCER,1,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,b1ed981c-c45e-40ac-94bc-e41164666f5f
121,536381,"",PINK BREAKFAST CUP AND SAUCER,1,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,aee8154d-b0b5-486e-aa25-6b4111a2511f
122,536381,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,0cad617b-e646-46e7-82a1-c03dd9a4b9d1
123,536381,22083,PAPER CHAIN KIT RETROSPOT,1,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,b485e942-80d1-4adf-a67c-f5513314261e
124,536381,"",SMALL HEART FLOWERS HOOK,6,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:41:00.000-08:00,6a549d01-a8b2-4564-b655-904747aa8f08
125,536381,71270,PHOTO CLIP LINE,3,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,87249d83-1608-429e-873c-e71730ec06e1
126,536381,47580,TEA TIME DES TEA COSY,2,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:41:00.000-08:00,46f72e57-9ace-4e26-833c-e99d5a3a5b12
127,536381,22261,FELT EGG COSY WHITE RABBIT,1,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:41:00.000-08:00,aad41e10-557d-4251-aa56-ae9073bcca82
