srno,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerId,Country,InvoiceTimestamp,UUID
14,536367,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T08:34:00.000-08:00,23f3513e-02eb-48e9-9dbd-de788ba719fd
15,536367,22623,BOX OF VINTAGE JIGSAW BLOCKS,3,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,1683986c-a9b4-4a16-9671-de93e7f4d5ae
16,536367,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2010-12-01T00:00:00.000-08:00,9.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,13cd48c7-1781-432e-992d-c0da03aa5eea
17,536367,21754,HOME BUILDING BLOCK WORD,3,2010-12-01T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,00b4d75e-6929-4878-b8a9-3623f8696344
18,536367,21755,LOVE BUILDING BLOCK WORD,3,2010-12-01T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,ebf25750-9128-4c43-9ea2-bd849e0a3709
19,536367,21777,RECIPE BOX WITH METAL HEART,4,2010-12-01T00:00:00.000-08:00,7.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,2fd336ce-9773-4cb1-bd08-a75d306c73ad
20,536367,48187,DOORMAT NEW ENGLAND,4,2010-12-01T00:00:00.000-08:00,7.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,5e4136a3-e385-4d31-89a9-49fd6867c9ad
21,536368,22960,JAM MAKING SET WITH JARS,6,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T08:34:00.000-08:00,e4e973d8-a9d4-48fe-9c96-b27ea26a8bba
22,536368,22913,RED COAT RACK PARIS FASHION,3,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,802c92cf-5b37-4513-8456-7fe39e17e816
23,536368,22912,YELLOW COAT RACK PARIS FASHION,3,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,0b79fc64-f55c-47b0-ad29-495627815212
24,536368,22914,BLUE COAT RACK PARIS FASHION,3,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T08:34:00.000-08:00,8ebcc6e0-09a2-4d9e-ac30-9bfcbd22c4bb
25,536369,21756,BATH BUILDING BLOCK WORD,3,2010-12-01T00:00:00.000-08:00,5.95,"",United Kingdom,2010-12-01T08:35:00.000-08:00,11c1c2c2-7d75-40be-95f2-89e5b20351d1
26,536370,22728,ALARM CLOCK BAKELIKE PINK,24,2010-12-01T00:00:00.000-08:00,3.75,"",France,2010-12-01T08:45:00.000-08:00,8bc2ea58-d5d5-4517-8281-0ce105e6e8f8
27,536370,22727,ALARM CLOCK BAKELIKE RED,24,2010-12-01T00:00:00.000-08:00,3.75,"",France,2010-12-01T08:45:00.000-08:00,88c42994-5a33-44f4-9038-dda96e8aa30d
28,536370,22726,ALARM CLOCK BAKELIKE GREEN,12,2010-12-01T00:00:00.000-08:00,3.75,"",France,2010-12-01T08:45:00.000-08:00,478dea44-e67e-4e77-834e-35b08a5de135
29,536370,21724,PANDA AND BUNNIES STICKER SHEET,12,2010-12-01T00:00:00.000-08:00,0.85,"",France,2010-12-01T08:45:00.000-08:00,3a52c6b6-c630-4c33-93a6-51b8e91168aa
30,536370,21883,STARS GIFT TAPE,24,2010-12-01T00:00:00.000-08:00,0.65,"",France,2010-12-01T08:45:00.000-08:00,18178779-a3b2-43e4-be0c-ddd089d632b4
31,536370,10002,INFLATABLE POLITICAL GLOBE,48,2010-12-01T00:00:00.000-08:00,0.85,"",France,2010-12-01T08:45:00.000-08:00,d0b8695e-a182-43c8-aead-218c500e5d28
32,536370,21791,VINTAGE HEADS AND TAILS CARD GAME,24,2010-12-01T00:00:00.000-08:00,1.25,"",France,2010-12-01T08:45:00.000-08:00,08b7b642-8ad1-4666-99e4-054f39f5fe9b
33,536370,21035,SET/2 RED RETROSPOT TEA TOWELS,18,2010-12-01T00:00:00.000-08:00,2.95,"",France,2010-12-01T08:45:00.000-08:00,774e8ed5-8bcb-46b2-9c97-863b2d4ff461
34,536370,22326,ROUND SNACK BOXES SET OF4 WOODLAND,24,2010-12-01T00:00:00.000-08:00,2.95,"",France,2010-12-01T08:45:00.000-08:00,70f01561-85a5-4c7e-a7fa-11c6f983122c
35,536370,22629,SPACEBOY LUNCH BOX,24,2010-12-01T00:00:00.000-08:00,1.95,"",France,2010-12-01T08:45:00.000-08:00,4ce79c3e-08c9-4328-841d-0851896c1f53
36,536370,22659,LUNCH BOX I LOVE LONDON,24,2010-12-01T00:00:00.000-08:00,1.95,"",France,2010-12-01T08:45:00.000-08:00,f89221d9-4c56-4807-bccb-7d7be0d9ddd0
37,536370,22631,CIRCUS PARADE LUNCH BOX,24,2010-12-01T00:00:00.000-08:00,1.95,"",France,2010-12-01T08:45:00.000-08:00,19957f24-eafb-48e9-867a-d087ca3d3761
38,536370,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2010-12-01T00:00:00.000-08:00,0.85,"",France,2010-12-01T08:45:00.000-08:00,c4ce43cd-4d48-4a57-965d-adb178c41880
39,536370,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-12-01T00:00:00.000-08:00,1.65,"",France,2010-12-01T08:45:00.000-08:00,a404b9de-4364-4a21-b5c1-f62d699784f3
40,536370,22900,SET 2 TEA TOWELS I LOVE LONDON,24,2010-12-01T00:00:00.000-08:00,2.95,"",France,2010-12-01T08:45:00.000-08:00,108a10b6-49e0-450f-b72f-f2db2b84368c
41,536370,21913,VINTAGE SEASIDE JIGSAW PUZZLES,12,2010-12-01T00:00:00.000-08:00,3.75,"",France,2010-12-01T08:45:00.000-08:00,651cf89f-eb08-46d6-825d-d763cd2a932f
42,536370,22540,MINI JIGSAW CIRCUS PARADE,24,2010-12-01T00:00:00.000-08:00,0.42,"",France,2010-12-01T08:45:00.000-08:00,77cf6d17-8fb8-4c7f-a7a0-f24fb628ab19
43,536370,22544,MINI JIGSAW SPACEBOY,24,2010-12-01T00:00:00.000-08:00,0.42,"",France,2010-12-01T08:45:00.000-08:00,bf95a39e-c7de-4cb0-b374-b1ebfa26aaaa
44,536370,22492,MINI PAINT SET VINTAGE,36,2010-12-01T00:00:00.000-08:00,0.65,"",France,2010-12-01T08:45:00.000-08:00,50522ac5-325d-43f2-bcd0-41d7f0be538f
45,536370,"",POSTAGE,3,2010-12-01T00:00:00.000-08:00,18.0,"",France,2010-12-01T08:45:00.000-08:00,b5e303f7-405d-4795-b444-e3a291cc34e0
46,536371,22086,PAPER CHAIN KIT 50'S CHRISTMAS,80,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:00:00.000-08:00,c4843e97-3c0c-4e74-8bc9-2a4254c52d33
47,536372,22632,HAND WARMER RED POLKA DOT,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:01:00.000-08:00,12e1d59c-a9c0-46f2-a0f1-a7326086ad25
48,536372,22633,HAND WARMER UNION JACK,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:01:00.000-08:00,efde5b6d-aef4-4641-8242-14be365e80b8
49,536373,"",WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:02:00.000-08:00,508ef9ae-7f4f-451a-9776-875b07159061
50,536373,71053,WHITE METAL LANTERN,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:02:00.000-08:00,397e45ac-f02f-402f-8b22-ac1e57baa420
51,536373,"",CREAM CUPID HEARTS COAT HANGER,8,2010-12-01T00:00:00.000-08:00,2.75,"",United Kingdom,2010-12-01T09:02:00.000-08:00,11ffd256-b73a-48d5-9b00-7d54c43d3345
52,536373,20679,EDWARDIAN PARASOL RED,6,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:02:00.000-08:00,e818276e-f420-41ef-b8dd-c3f2f23e935e
53,536373,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,984b4761-d454-41f6-8b46-0ff31f000052
54,536373,21871,SAVE THE PLANET MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,fda83390-0d5e-4ce0-b086-fa723567e6c7
55,536373,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,c93a599e-1f66-4fe6-8aeb-ef6a30831de2
56,536373,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:02:00.000-08:00,0f6865b3-c9d3-41e4-8eba-8b645ec62eaf
57,536373,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:02:00.000-08:00,c94c43d1-751a-4608-85cc-ae44ace9ac71
58,536373,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01T00:00:00.000-08:00,6.95,"",United Kingdom,2010-12-01T09:02:00.000-08:00,9298ddb8-42dd-4d8a-8859-d1e1c746a7e8
59,536373,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:02:00.000-08:00,9c046e23-a7df-4e22-9b48-0f388b5330ca
60,536373,"",WOODEN FRAME ANTIQUE WHITE,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:02:00.000-08:00,52201953-7665-4107-b5e2-9393d6f08980
61,536373,"",KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:02:00.000-08:00,3079a900-e5ef-494b-95dc-b0df43282beb
62,536373,"",RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:02:00.000-08:00,0882c7e5-dbbb-4ed1-9e3f-554998498f9c
63,536373,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01T00:00:00.000-08:00,7.65,"",United Kingdom,2010-12-01T09:02:00.000-08:00,bfb177e1-3079-4d1c-a409-0da26b9e3097
64,536373,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T09:02:00.000-08:00,8f0ea274-3937-480d-8640-505abb9cd822
65,536374,21258,VICTORIAN SEWING BOX LARGE,32,2010-12-01T00:00:00.000-08:00,10.95,"",United Kingdom,2010-12-01T09:09:00.000-08:00,9d646c87-994a-4314-b305-96326d087cf8
66,536375,"",WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:32:00.000-08:00,7a2c4965-a5f8-4c32-b3aa-0533d3521246
67,536375,71053,WHITE METAL LANTERN,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:32:00.000-08:00,e2e39e14-4526-4cbd-bc8b-281490a07712
68,536375,"",CREAM CUPID HEARTS COAT HANGER,8,2010-12-01T00:00:00.000-08:00,2.75,"",United Kingdom,2010-12-01T09:32:00.000-08:00,58afb38c-81b1-4a10-948c-d2e7309139c9
69,536375,20679,EDWARDIAN PARASOL RED,6,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:32:00.000-08:00,42411cd6-0274-4268-8d19-b51e33f5e92b
70,536375,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,8a62ee24-134f-40ab-bb78-5c01ac49233f
71,536375,21871,SAVE THE PLANET MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,0cfd15f9-2818-4b5d-8f6d-9ead6aead6b8
72,536375,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,c1d4f541-4252-4851-a4b2-b4a46a91a267
73,536375,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-01T00:00:00.000-08:00,1.06,"",United Kingdom,2010-12-01T09:32:00.000-08:00,d0f7fa66-adc8-4f6e-95ea-ecd408b4fa98
74,536375,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:32:00.000-08:00,4e0c2df1-f123-431d-9387-3d950e09d3e9
75,536375,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,2010-12-01T00:00:00.000-08:00,6.95,"",United Kingdom,2010-12-01T09:32:00.000-08:00,0696d872-21c7-41aa-b8bf-3e22266b588e
76,536375,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:32:00.000-08:00,3a4308be-eba6-4871-99cb-7a934b108747
77,536375,"",WOODEN FRAME ANTIQUE WHITE,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:32:00.000-08:00,3e69d0fe-8fe5-48ab-98a3-e397497e2371
78,536375,"",KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:32:00.000-08:00,1798fc2e-4ecf-4f0d-993f-506cfdd260c9
79,536375,"",RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-01T00:00:00.000-08:00,3.39,"",United Kingdom,2010-12-01T09:32:00.000-08:00,a4898dfe-fa22-47f2-a3e8-5a37d6e3f006
80,536375,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-01T00:00:00.000-08:00,7.65,"",United Kingdom,2010-12-01T09:32:00.000-08:00,a0fa270a-5a0c-4310-bde2-fb97b598518f
81,536375,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T09:32:00.000-08:00,91ed2f5b-a96b-47b1-a168-497799608328
82,536376,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,2010-12-01T00:00:00.000-08:00,3.45,"",United Kingdom,2010-12-01T09:32:00.000-08:00,55bf5e7d-3366-4c1f-a78c-012a4401f94a
83,536376,21733,RED HANGING HEART T-LIGHT HOLDER,64,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:32:00.000-08:00,d681a8c6-bb8e-4d2f-a56b-adf0356f892e
84,536377,22632,HAND WARMER RED POLKA DOT,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:34:00.000-08:00,f7deff80-77ef-4239-90ac-814dc2dd226a
85,536377,22633,HAND WARMER UNION JACK,6,2010-12-01T00:00:00.000-08:00,1.85,"",United Kingdom,2010-12-01T09:34:00.000-08:00,469ada4d-8543-4cf8-9349-bf0e3b9ba6a3
86,536378,22386,JUMBO BAG PINK POLKADOT,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,a042e95b-6c9e-438a-be13-abf5ca1bfb63
87,536378,"",JUMBO  BAG BAROQUE BLACK WHITE,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,d6d422d1-6e1e-4100-95d6-33c7b4c3f52f
88,536378,21033,JUMBO BAG CHARLIE AND LOLA TOYS,10,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,b738c1f7-4d63-4624-856b-b24b999af9c7
89,536378,20723,STRAWBERRY CHARLOTTE BAG,10,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:37:00.000-08:00,dc82460e-a39d-4c6c-8b85-8a255e32e324
90,536378,"",RED 3 PIECE RETROSPOT CUTLERY SET,12,2010-12-01T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-01T09:37:00.000-08:00,2de9b910-f345-409d-be1c-457c40dc4b24
91,536378,"",BLUE 3 PIECE POLKADOT CUTLERY SET,6,2010-12-01T00:00:00.000-08:00,3.75,"",United Kingdom,2010-12-01T09:37:00.000-08:00,3940176e-0f38-4984-adad-affd9b7b0402
92,536378,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:37:00.000-08:00,dc7427bf-1be9-4e54-86c6-e25ffddbbf46
93,536378,20725,LUNCH BAG RED RETROSPOT,10,2010-12-01T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-01T09:37:00.000-08:00,af182d35-7033-4694-b660-fab31ea67080
94,536378,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,468deaa7-8ca0-4101-9ca9-0d0ffd0db146
95,536378,22352,LUNCH BOX WITH CUTLERY RETROSPOT,6,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,ee86dd65-458a-4037-b796-1b8e7a9fe982
96,536378,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-12-01T00:00:00.000-08:00,0.42,"",United Kingdom,2010-12-01T09:37:00.000-08:00,fc2317bd-d621-432a-820e-fee40d9e7942
97,536378,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2010-12-01T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,f61f9a66-a6c9-4fb5-bf69-8585e03a610c
98,536378,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-01T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,f675f2ee-a82d-4562-8be1-1fc6780c4751
99,536378,84991,60 TEATIME FAIRY CAKE CASES,24,2010-12-01T00:00:00.000-08:00,0.55,"",United Kingdom,2010-12-01T09:37:00.000-08:00,dadbf220-a7a0-422f-bd95-fe6f48b00fe6
100,536378,"",TOMATO CHARLIE+LOLA COASTER SET,6,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,1a133f84-5d44-4d74-aff4-9f7c3f72f270
101,536378,"",CHARLIE & LOLA WASTEPAPER BIN FLORA,48,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:37:00.000-08:00,e48d2b28-d08f-4ba1-b9f1-62e36da9c9bf
102,536378,"",RED CHARLIE+LOLA PERSONAL DOORSIGN,96,2010-12-01T00:00:00.000-08:00,0.38,"",United Kingdom,2010-12-01T09:37:00.000-08:00,2ecca671-541e-43e9-814e-d14716990b92
103,536378,21931,JUMBO STORAGE BAG SUKI,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,17e52fc7-de6c-413e-af20-78bf33faf39b
104,536378,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:37:00.000-08:00,33346459-2de1-47df-b275-32188fbfc29e
105,536380,22961,JAM MAKING SET PRINTED,24,2010-12-01T00:00:00.000-08:00,1.45,"",United Kingdom,2010-12-01T09:41:00.000-08:00,eb9fd4b4-9794-4ff4-a65f-ed648d85edae
106,536381,22139,RETROSPOT TEA SET CERAMIC 11 PC,23,2010-12-01T00:00:00.000-08:00,4.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,5dfa9738-e642-478d-be99-4d272041b0e9
107,536381,84854,GIRLY PINK TOOL SET,5,2010-12-01T00:00:00.000-08:00,4.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,0869f04c-4d63-4bea-a662-a7e0ea888693
108,536381,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,53d860b7-17f0-4d11-bcbe-6b9b4999f515
109,536381,82567,"AIRLINE LOUNGE,METAL SIGN",2,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:41:00.000-08:00,36e40534-3bea-414e-910d-d4549788ba04
110,536381,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,7de8d165-ebbd-4e75-a043-9b4549f907c0
111,536381,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,24,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,0a332ca5-64e5-4a53-8902-c0e909b6eb9d
112,536381,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,a47d6b27-8082-4587-9864-67c87acc334c
113,536381,71270,PHOTO CLIP LINE,1,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,59873bc4-8c58-4d5b-8243-0f21e41b328f
114,536381,22262,FELT EGG COSY CHICKEN,1,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:41:00.000-08:00,42d2c357-e8d4-4e2f-90c9-bddd524dbdac
115,536381,22637,PIGGY BANK RETROSPOT,1,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:41:00.000-08:00,4b1181e4-468a-475c-b492-523f02c09956
116,536381,21934,SKULL SHOULDER BAG,10,2010-12-01T00:00:00.000-08:00,1.65,"",United Kingdom,2010-12-01T09:41:00.000-08:00,b92de3b6-7842-4bd5-8e83-18069a10d6d4
117,536381,21169,YOU'RE CONFUSING ME METAL SIGN,3,2010-12-01T00:00:00.000-08:00,1.69,"",United Kingdom,2010-12-01T09:41:00.000-08:00,3e80602c-7ade-4d0c-b153-f365bf7b784a
118,536381,21166,COOK WITH WINE METAL SIGN,1,2010-12-01T00:00:00.000-08:00,1.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,d5d9e9f3-9c70-452d-9ff3-0af04f13b7fa
119,536381,21175,GIN + TONIC DIET METAL SIGN,2,2010-12-01T00:00:00.000-08:00,2.1,"",United Kingdom,2010-12-01T09:41:00.000-08:00,caebc547-68a5-4950-97d7-61c90914fa8c
120,536381,"",YELLOW BREAKFAST CUP AND SAUCER,1,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,29b533cd-082e-44d1-81d6-60e5123d7751
121,536381,"",PINK BREAKFAST CUP AND SAUCER,1,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,ed05f0bd-95ba-4840-b5f1-4ac5715909c5
122,536381,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,19b3407e-2220-46e0-924a-69dc5f887125
123,536381,22083,PAPER CHAIN KIT RETROSPOT,1,2010-12-01T00:00:00.000-08:00,2.95,"",United Kingdom,2010-12-01T09:41:00.000-08:00,90ed5be9-86cf-456f-9d2f-41e273b3b4cc
124,536381,"",SMALL HEART FLOWERS HOOK,6,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:41:00.000-08:00,67344bc9-e33c-4768-a955-d779f3e9c6cd
125,536381,71270,PHOTO CLIP LINE,3,2010-12-01T00:00:00.000-08:00,1.25,"",United Kingdom,2010-12-01T09:41:00.000-08:00,d3f4a66e-5b7e-4124-b51b-0efdb85563f8
126,536381,47580,TEA TIME DES TEA COSY,2,2010-12-01T00:00:00.000-08:00,2.55,"",United Kingdom,2010-12-01T09:41:00.000-08:00,bbb91d7d-2c83-43b0-b681-6fca578c12a0
127,536381,22261,FELT EGG COSY WHITE RABBIT,1,2010-12-01T00:00:00.000-08:00,0.85,"",United Kingdom,2010-12-01T09:41:00.000-08:00,5f66e155-85af-4d6e-bfce-5a458a0690eb
